"source_order_no","source_line_id","source_product_code","source_description","group_code","process_code","production_units","raw_release_value","exception_reason"
"130137401","31","AML-0018-999-OS","WOMENS MAGNET - ALOHA PINEAPPLE","UV PRINT","UV","8","Y","UNSUPPORTED_ROUTING"
"130137401","33","AML-0025-999-OS","WOMENS MAGNET - SUNRISE TURTLE","UV PRINT","UV","6","Y","UNSUPPORTED_ROUTING"
"130137401","35","AMM-0018-999-OS","MENS MAGNET - ALOHA SCENE","UV PRINT","UV","18","Y","UNSUPPORTED_ROUTING"
"130137401","5","AHM-2466-999-OS","MENS MAGNET - PCC PATTERN GREEN","UV PRINT","UV","10","Y","UNSUPPORTED_ROUTING"
"130137401","7","AHM-2467-999-OS","MENS MAGNET - PCC GREETINGS","UV PRINT","UV","9","Y","UNSUPPORTED_ROUTING"
"130137401","9","AKL-0006-210-OS","WOMENS KEYRING - STARFISH","UV PRINT","UV","12","Y","UNSUPPORTED_ROUTING"
"130137402","10","AHB-2532-999-OS","BOYS CIRCLE MAGNET - HW SURFER DOODLE DUDE","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137402","12","AHB-2574-999-OS","BOYS CIRCLE MAGNET - STOKED TURTLE","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137402","14","AHB-2591-999-OS","BOYS CIRCLE MAGNET - HAWAII MAP","UV PRINT","UV","8","Y","UNSUPPORTED_ROUTING"
"130137402","16","AHB-2592-999-OS","BOYS CIRCLE MAGNET - HAWAII SHAKA","UV PRINT","UV","8","Y","UNSUPPORTED_ROUTING"
"130137402","32","AHG-2517-999-OS","GIRLS CIRCLE MAGNET - SCENIC CIRCLE","UV PRINT","UV","8","Y","UNSUPPORTED_ROUTING"
"130137402","34","AHG-2530-999-OS","GIRLS CIRCLE MAGNET - ALOHA HAWAII","UV PRINT","UV","6","Y","UNSUPPORTED_ROUTING"
"130137402","36","AHG-2531-999-OS","GIRLS CIRCLE MAGNET - HAWAII VIBES","UV PRINT","UV","6","Y","UNSUPPORTED_ROUTING"
"130137402","38","AHG-2559-999-OS","GIRLS CIRCLE MAGNET - SCENIC TURTLE","UV PRINT","UV","8","Y","UNSUPPORTED_ROUTING"
"130137402","40","AHG-2564-999-OS","GIRLS CIRCLE MAGNET - SUNSHINE SALTWATER","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137402","42","AHG-2589-999-OS","GIRLS CIRCLE MAGNET - HULA HAWAII","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137402","8","AHB-2522-999-OS","BOYS CIRCLE MAGNET - SURF CREW","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137406","258","AHB-2588-999-OS","BOYS CIRCLE MAGNET - AUSSIE ANIMALS","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137406","260","AHG-2560-999-OS","GIRLS CIRCLE MAGNET - BY THE SEA MERMAID","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137407","1","AHM-2437-999-OS","MENS MAGNET - ALOHA SHAKA","UV PRINT","UV","6","Y","UNSUPPORTED_ROUTING"
"130137407","12","AML-0001-999-OS","WOMENS MAGNET - SWELL","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137407","14","AML-0025-999-OS","WOMENS MAGNET - SUNRISE TURTLE","UV PRINT","UV","6","Y","UNSUPPORTED_ROUTING"
"130137407","16","AMM-0018-999-OS","MENS MAGNET - ALOHA SCENE","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137407","3","AKL-0006-210-OS","WOMENS KEYRING - STARFISH","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137407","6","AKL-0008-210-OS","WOMENS KEYRING - OCEAN TURTLE","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137408","100","AKG-0200-999-OS","GIRLS KEYRING SC - RAINBOW COMBI","UV PRINT","UV","6","Y","UNSUPPORTED_ROUTING"
"130137408","104","AKG-0267-999-OS","GIRLS PLUSH KEYRING - FOLK MERMAID","UV PRINT","UV","2","Y","UNSUPPORTED_ROUTING"
"130137408","221","AHB-2584-999-OS","BOYS CIRCLE MAGNET - WAVE JUMPER KANGA","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137408","223","AHG-2516-999-OS","GIRLS CIRCLE MAGNET - FREE BY THE SEA","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137408","225","AMG-0200-999-OS","GIRLS MAGNET SC - COMBI FUN","UV PRINT","UV","10","Y","UNSUPPORTED_ROUTING"
"130137408","228","AMB-0207-999-OS","BOYS MAGNET SC - COMBI LIVIN","UV PRINT","UV","3","Y","UNSUPPORTED_ROUTING"
"130137408","231","AHG-2514-999-OS","GIRLS CIRCLE MAGNET - GOOD VIBES","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137408","254","AJG-0157-400-OS","GIRLS COMPACT HAIRBRUSH - MERMAID","UV PRINT","UV","2","Y","UNSUPPORTED_ROUTING"
"130137408","257","AWG-0860-999-OS","GIRLS SHOULDER PURSE - MERMAID","UV PRINT","UV","2","Y","UNSUPPORTED_ROUTING"
"130137408","260","AWG-0859-999-OS","GIRLS SHOULDER PURSE - SEAHORSE","UV PRINT","UV","2","Y","UNSUPPORTED_ROUTING"
"130137409","251","AHB-2584-999-OS","BOYS CIRCLE MAGNET - WAVE JUMPER KANGA","UV PRINT","UV","5","Y","UNSUPPORTED_ROUTING"
"130137409","253","AHG-2559-999-OS","GIRLS CIRCLE MAGNET - SCENIC TURTLE","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137409","255","AHG-2562-999-OS","GIRLS CIRCLE MAGNET - FOLK MERMAID","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137409","257","AML-0010-999-OS","WOMENS MAGNET - AUS RISE","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137409","259","AMB-0257-999-OS","BOYS MAGNET WD - ALL GOOD","UV PRINT","UV","8","Y","UNSUPPORTED_ROUTING"
"130137409","262","AHM-2410-999-OS","MENS MAGNET - OUT OF OFFICE","UV PRINT","UV","6","Y","UNSUPPORTED_ROUTING"
"130137409","264","AHG-2515-999-OS","GIRLS CIRCLE MAGNET - VITAMIN SEA","UV PRINT","UV","14","Y","UNSUPPORTED_ROUTING"
"130137409","266","AHG-2517-999-OS","GIRLS CIRCLE MAGNET - SCENIC CIRCLE","UV PRINT","UV","8","Y","UNSUPPORTED_ROUTING"
"130137409","268","AMG-0200-999-OS","GIRLS MAGNET SC - COMBI FUN","UV PRINT","UV","13","Y","UNSUPPORTED_ROUTING"
"130137409","271","AMB-0207-999-OS","BOYS MAGNET SC - COMBI LIVIN","UV PRINT","UV","14","Y","UNSUPPORTED_ROUTING"
"130137409","288","AJG-0159-400-OS","GIRLS COMPACT HAIRBRUSH - TURTLE","UV PRINT","UV","3","Y","UNSUPPORTED_ROUTING"
"130137409","290","AJG-0157-400-OS","GIRLS COMPACT HAIRBRUSH - MERMAID","UV PRINT","UV","6","Y","UNSUPPORTED_ROUTING"
"130137409","292","AWG-0860-999-OS","GIRLS SHOULDER PURSE - MERMAID","UV PRINT","UV","2","Y","UNSUPPORTED_ROUTING"
"130137409","295","AWG-0859-999-OS","GIRLS SHOULDER PURSE - SEAHORSE","UV PRINT","UV","2","Y","UNSUPPORTED_ROUTING"
"130137409","51","AKB-0205-999-OS","BOYS KEYRING SC - COMBI LIVIN","UV PRINT","UV","2","Y","UNSUPPORTED_ROUTING"
"130137409","55","AKG-0256-999-OS","GIRLS KEYRING SC - KOALA MUM","UV PRINT","UV","11","Y","UNSUPPORTED_ROUTING"
"130137409","61","AKB-0265-999-OS","BOYS KEYRING SC - GOOD VIBES SHAKA","UV PRINT","UV","14","Y","UNSUPPORTED_ROUTING"
"130137409","64","AKG-0272-999-OS","GIRLS KEYRING SC - FOLK MERMAID","UV PRINT","UV","13","Y","UNSUPPORTED_ROUTING"
"130137413","207","AHG-2583-999-OS","GIRLS CIRCLE MAGNET - AUSSIE FUN","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137413","209","AMM-0013-999-OS","MENS MAGNET - HERO ROO","UV PRINT","UV","9","Y","UNSUPPORTED_ROUTING"
"130137413","211","AHB-2528-999-OS","BOYS CIRCLE MAGNET - G'DAY DOWNUNDER","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137413","213","AHB-2523-999-OS","BOYS CIRCLE MAGNET - HERE COMES TROUBLE","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137413","77","AKG-0256-999-OS","GIRLS KEYRING SC - KOALA MUM","UV PRINT","UV","12","Y","UNSUPPORTED_ROUTING"
"130137413","80","AKG-0267-999-OS","GIRLS PLUSH KEYRING - FOLK MERMAID","UV PRINT","UV","2","Y","UNSUPPORTED_ROUTING"
"130137418","256","AHG-2559-999-OS","GIRLS CIRCLE MAGNET - SCENIC TURTLE","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137418","258","AHL-2227-999-OS","WOMENS MAGNET - BEACH CLUB","UV PRINT","UV","5","Y","UNSUPPORTED_ROUTING"
"130137418","260","AHL-2401-999-OS","WOMENS MAGNET - SUNSHINE MIND","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137418","262","AHM-2396-999-OS","MENS MAGNET - TRIBAL TURTLE","UV PRINT","UV","5","Y","UNSUPPORTED_ROUTING"
"130137418","264","AHG-2515-999-OS","GIRLS CIRCLE MAGNET - VITAMIN SEA","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137418","266","AHG-2517-999-OS","GIRLS CIRCLE MAGNET - SCENIC CIRCLE","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137418","268","AHG-2518-999-OS","GIRLS CIRCLE MAGNET - WHALE TAIL","UV PRINT","UV","6","Y","UNSUPPORTED_ROUTING"
"130137418","270","AHB-2534-999-OS","BOYS CIRCLE MAGNET - CHILLIN","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137418","272","AHB-2535-999-OS","BOYS CIRCLE MAGNET - STAY SALTY","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137418","284","TPG-0304-999-OS","GIRLS WATER GLOBE - FOLK MERMAID","UV PRINT","UV","2","Y","UNSUPPORTED_ROUTING"
"130137418","293","AJG-0157-400-OS","GIRLS COMPACT HAIRBRUSH - MERMAID","UV PRINT","UV","3","Y","UNSUPPORTED_ROUTING"
"130137418","295","AWG-0860-999-OS","GIRLS SHOULDER PURSE - MERMAID","UV PRINT","UV","3","Y","UNSUPPORTED_ROUTING"
"130137418","99","AKG-0266-999-OS","GIRLS PLUSH KEYRING - SEAHORSE","UV PRINT","UV","3","Y","UNSUPPORTED_ROUTING"
"130137419","210","AHB-2584-999-OS","BOYS CIRCLE MAGNET - WAVE JUMPER KANGA","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137419","212","AHB-2586-999-OS","BOYS CIRCLE MAGNET - AUSSIE SURFARI","UV PRINT","UV","5","Y","UNSUPPORTED_ROUTING"
"130137419","214","AHB-2588-999-OS","BOYS CIRCLE MAGNET - AUSSIE ANIMALS","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137419","216","AML-0015-999-OS","WOMENS MAGNET - HOLIDAY BAY","UV PRINT","UV","6","Y","UNSUPPORTED_ROUTING"
"130137419","218","AHG-2517-999-OS","GIRLS CIRCLE MAGNET - SCENIC CIRCLE","UV PRINT","UV","7","Y","UNSUPPORTED_ROUTING"
"130137419","220","AHG-2518-999-OS","GIRLS CIRCLE MAGNET - WHALE TAIL","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137419","222","AHB-2520-999-OS","BOYS CIRCLE MAGNET - SHAKA VIBE","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137419","224","AHB-2534-999-OS","BOYS CIRCLE MAGNET - CHILLIN","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137419","230","TPG-0304-999-OS","GIRLS WATER GLOBE - FOLK MERMAID","UV PRINT","UV","2","Y","UNSUPPORTED_ROUTING"
"130137419","243","AJG-0159-400-OS","GIRLS COMPACT HAIRBRUSH - TURTLE","UV PRINT","UV","2","Y","UNSUPPORTED_ROUTING"
"130137419","245","AJG-0157-400-OS","GIRLS COMPACT HAIRBRUSH - MERMAID","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137419","68","AKB-0261-999-OS","BOYS PLUSH KEYRING - SHARK","UV PRINT","UV","2","Y","UNSUPPORTED_ROUTING"
"130137421","201","AHB-2584-999-OS","BOYS CIRCLE MAGNET - WAVE JUMPER KANGA","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137421","203","AHB-2588-999-OS","BOYS CIRCLE MAGNET - AUSSIE ANIMALS","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137421","205","AHB-2596-999-OS","BOYS CIRCLE MAGNET - G'DAY AUSTRALIA","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137421","207","AHB-2529-999-OS","BOYS CIRCLE MAGNET - AUSSIE MAP","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137421","209","AHB-2519-999-OS","BOYS CIRCLE MAGNET - NO BAD DAYS","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137421","211","AHB-2523-999-OS","BOYS CIRCLE MAGNET - HERE COMES TROUBLE","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137421","218","AWG-0860-999-OS","GIRLS SHOULDER PURSE - MERMAID","UV PRINT","UV","2","Y","UNSUPPORTED_ROUTING"
"130137421","221","AWG-0859-999-OS","GIRLS SHOULDER PURSE - SEAHORSE","UV PRINT","UV","2","Y","UNSUPPORTED_ROUTING"
"130137421","54","AKG-0256-999-OS","GIRLS KEYRING SC - KOALA MUM","UV PRINT","UV","12","Y","UNSUPPORTED_ROUTING"
"130137422","207","AHB-2586-999-OS","BOYS CIRCLE MAGNET - AUSSIE SURFARI","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137422","209","AHG-2580-999-OS","GIRLS CIRCLE MAGNET - AUSSIE BEACH FUN","UV PRINT","UV","6","Y","UNSUPPORTED_ROUTING"
"130137422","211","AHG-2581-999-OS","GIRLS CIRCLE MAGNET - AUSSIE KOALA","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137422","213","AHB-2600-999-OS","BOYS CIRCLE MAGNET - ROTTNEST SURF RIDER","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137422","215","AHL-2405-999-OS","WOMENS MAGNET - AUSSIE COLLECTION","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137422","217","AHB-2528-999-OS","BOYS CIRCLE MAGNET - G'DAY DOWNUNDER","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137422","219","AMG-0200-999-OS","GIRLS MAGNET SC - COMBI FUN","UV PRINT","UV","12","Y","UNSUPPORTED_ROUTING"
"130137422","222","AMB-0207-999-OS","BOYS MAGNET SC - COMBI LIVIN","UV PRINT","UV","19","Y","UNSUPPORTED_ROUTING"
"130137422","234","AJG-0160-400-OS","GIRLS COMPACT HAIRBRUSH - KOALA","UV PRINT","UV","2","Y","UNSUPPORTED_ROUTING"
"130137422","236","AJG-0158-400-OS","GIRLS COMPACT HAIRBRUSH - COCKATOO","UV PRINT","UV","2","Y","UNSUPPORTED_ROUTING"
"130137422","54","AKG-0256-999-OS","GIRLS KEYRING SC - KOALA MUM","UV PRINT","UV","12","Y","UNSUPPORTED_ROUTING"
"130137423","214","AHB-2584-999-OS","BOYS CIRCLE MAGNET - WAVE JUMPER KANGA","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137423","216","AHG-2559-999-OS","GIRLS CIRCLE MAGNET - SCENIC TURTLE","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137423","218","AHG-2562-999-OS","GIRLS CIRCLE MAGNET - FOLK MERMAID","UV PRINT","UV","5","Y","UNSUPPORTED_ROUTING"
"130137423","220","AHG-2566-999-OS","GIRLS CIRCLE MAGNET - BEACH BUM","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137423","222","AML-0021-999-OS","WOMENS MAGNET - WAVE RAYS","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137423","224","AHL-2227-999-OS","WOMENS MAGNET - BEACH CLUB","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137423","226","AHL-2402-999-OS","WOMENS MAGNET - VACAY","UV PRINT","UV","6","Y","UNSUPPORTED_ROUTING"
"130137423","228","AHG-2515-999-OS","GIRLS CIRCLE MAGNET - VITAMIN SEA","UV PRINT","UV","6","Y","UNSUPPORTED_ROUTING"
"130137423","230","AHG-2517-999-OS","GIRLS CIRCLE MAGNET - SCENIC CIRCLE","UV PRINT","UV","5","Y","UNSUPPORTED_ROUTING"
"130137423","232","AHG-2518-999-OS","GIRLS CIRCLE MAGNET - WHALE TAIL","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137423","234","AHB-2519-999-OS","BOYS CIRCLE MAGNET - NO BAD DAYS","UV PRINT","UV","5","Y","UNSUPPORTED_ROUTING"
"130137423","236","AHB-2521-999-OS","BOYS CIRCLE MAGNET - SURF SCENE","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137423","238","AMB-0207-999-OS","BOYS MAGNET SC - COMBI LIVIN","UV PRINT","UV","9","Y","UNSUPPORTED_ROUTING"
"130137423","241","AHB-2534-999-OS","BOYS CIRCLE MAGNET - CHILLIN","UV PRINT","UV","6","Y","UNSUPPORTED_ROUTING"
"130137423","243","AHG-2514-999-OS","GIRLS CIRCLE MAGNET - GOOD VIBES","UV PRINT","UV","6","Y","UNSUPPORTED_ROUTING"
"130137423","260","AJG-0160-400-OS","GIRLS COMPACT HAIRBRUSH - KOALA","UV PRINT","UV","2","Y","UNSUPPORTED_ROUTING"
"130137423","262","AJG-0157-400-OS","GIRLS COMPACT HAIRBRUSH - MERMAID","UV PRINT","UV","3","Y","UNSUPPORTED_ROUTING"
"130137424","122","AHB-2584-999-OS","BOYS CIRCLE MAGNET - WAVE JUMPER KANGA","UV PRINT","UV","5","Y","UNSUPPORTED_ROUTING"
"130137424","124","AHB-2586-999-OS","BOYS CIRCLE MAGNET - AUSSIE SURFARI","UV PRINT","UV","10","Y","UNSUPPORTED_ROUTING"
"130137424","126","AHG-2583-999-OS","GIRLS CIRCLE MAGNET - AUSSIE FUN","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137424","128","AHG-2598-999-OS","GIRLS CIRCLE MAGNET - MERMAID  TALES","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137424","130","AHL-2402-999-OS","WOMENS MAGNET - VACAY","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137424","132","AHG-2515-999-OS","GIRLS CIRCLE MAGNET - VITAMIN SEA","UV PRINT","UV","6","Y","UNSUPPORTED_ROUTING"
"130137424","134","AHG-2518-999-OS","GIRLS CIRCLE MAGNET - WHALE TAIL","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137424","136","AHB-2528-999-OS","BOYS CIRCLE MAGNET - G'DAY DOWNUNDER","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137424","138","AHB-2519-999-OS","BOYS CIRCLE MAGNET - NO BAD DAYS","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137424","140","AHB-2523-999-OS","BOYS CIRCLE MAGNET - HERE COMES TROUBLE","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137425","138","AHB-2596-999-OS","BOYS CIRCLE MAGNET - G'DAY AUSTRALIA","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137425","140","AML-0010-999-OS","WOMENS MAGNET - AUS RISE","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137425","142","AMM-0010-999-OS","MENS MAGNET - LUCKY COUNTRY","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137425","144","AMM-0013-999-OS","MENS MAGNET - HERO ROO","UV PRINT","UV","7","Y","UNSUPPORTED_ROUTING"
"130137425","146","AHL-2405-999-OS","WOMENS MAGNET - AUSSIE COLLECTION","UV PRINT","UV","5","Y","UNSUPPORTED_ROUTING"
"130137426","147","AHG-2565-999-OS","GIRLS CIRCLE MAGNET - SALTY SOULS","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137426","149","AHG-2566-999-OS","GIRLS CIRCLE MAGNET - BEACH BUM","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137426","151","AML-0015-999-OS","WOMENS MAGNET - HOLIDAY BAY","UV PRINT","UV","5","Y","UNSUPPORTED_ROUTING"
"130137426","153","AHM-2396-999-OS","MENS MAGNET - TRIBAL TURTLE","UV PRINT","UV","6","Y","UNSUPPORTED_ROUTING"
"130137426","155","AHG-2515-999-OS","GIRLS CIRCLE MAGNET - VITAMIN SEA","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137426","157","AHG-2516-999-OS","GIRLS CIRCLE MAGNET - FREE BY THE SEA","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137426","159","AHG-2517-999-OS","GIRLS CIRCLE MAGNET - SCENIC CIRCLE","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137426","161","AHB-2519-999-OS","BOYS CIRCLE MAGNET - NO BAD DAYS","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137426","163","AHB-2521-999-OS","BOYS CIRCLE MAGNET - SURF SCENE","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137426","165","AHB-2534-999-OS","BOYS CIRCLE MAGNET - CHILLIN","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137426","167","AHG-2514-999-OS","GIRLS CIRCLE MAGNET - GOOD VIBES","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137426","178","AJG-0157-400-OS","GIRLS COMPACT HAIRBRUSH - MERMAID","UV PRINT","UV","2","Y","UNSUPPORTED_ROUTING"
"130137426","180","AWG-0860-999-OS","GIRLS SHOULDER PURSE - MERMAID","UV PRINT","UV","2","Y","UNSUPPORTED_ROUTING"
"130137426","40","AKG-0267-999-OS","GIRLS PLUSH KEYRING - FOLK MERMAID","UV PRINT","UV","2","Y","UNSUPPORTED_ROUTING"
"130137427","124","AHG-2581-999-OS","GIRLS CIRCLE MAGNET - AUSSIE KOALA","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137427","126","AHB-2599-999-OS","BOYS CIRCLE MAGNET - ROTTNEST SURF GROM","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137427","128","AML-0009-999-OS","WOMENS MAGNET - KOALA","UV PRINT","UV","3","Y","UNSUPPORTED_ROUTING"
"130137427","130","AMM-0010-999-OS","MENS MAGNET - LUCKY COUNTRY","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137427","132","AMM-0013-999-OS","MENS MAGNET - HERO ROO","UV PRINT","UV","9","Y","UNSUPPORTED_ROUTING"
"130137427","134","AHL-2406-999-OS","WOMENS MAGNET - TWO KOALAS","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137427","136","AHB-2528-999-OS","BOYS CIRCLE MAGNET - G'DAY DOWNUNDER","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137427","138","AHG-2525-999-OS","GIRLS CIRCLE MAGNET - AUSTRALIA","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137427","140","AHG-2526-999-OS","GIRLS CIRCLE MAGNET - PRETTY KANGAROO","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137427","149","AJG-0160-400-OS","GIRLS COMPACT HAIRBRUSH - KOALA","UV PRINT","UV","2","Y","UNSUPPORTED_ROUTING"
"130137428","107","AHB-2586-999-OS","BOYS CIRCLE MAGNET - AUSSIE SURFARI","UV PRINT","UV","5","Y","UNSUPPORTED_ROUTING"
"130137428","109","AHG-2563-999-OS","GIRLS CIRCLE MAGNET - REEF FISH","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137428","111","AHG-2566-999-OS","GIRLS CIRCLE MAGNET - BEACH BUM","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137428","113","AML-0001-999-OS","WOMENS MAGNET - SWELL","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137428","115","AML-0009-999-OS","WOMENS MAGNET - KOALA","UV PRINT","UV","7","Y","UNSUPPORTED_ROUTING"
"130137428","117","AML-0021-999-OS","WOMENS MAGNET - WAVE RAYS","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137428","119","AHB-2519-999-OS","BOYS CIRCLE MAGNET - NO BAD DAYS","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137428","132","AJG-0159-400-OS","GIRLS COMPACT HAIRBRUSH - TURTLE","UV PRINT","UV","2","Y","UNSUPPORTED_ROUTING"
"130137428","134","AJG-0157-400-OS","GIRLS COMPACT HAIRBRUSH - MERMAID","UV PRINT","UV","2","Y","UNSUPPORTED_ROUTING"
"130137428","136","AWG-0860-999-OS","GIRLS SHOULDER PURSE - MERMAID","UV PRINT","UV","2","Y","UNSUPPORTED_ROUTING"
"130137429","112","AML-0015-999-OS","WOMENS MAGNET - HOLIDAY BAY","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137429","114","AHG-2518-999-OS","GIRLS CIRCLE MAGNET - WHALE TAIL","UV PRINT","UV","8","Y","UNSUPPORTED_ROUTING"
"130137429","116","AHB-2520-999-OS","BOYS CIRCLE MAGNET - SHAKA VIBE","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137430","100","AHB-2586-999-OS","BOYS CIRCLE MAGNET - AUSSIE SURFARI","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137430","102","AHB-2588-999-OS","BOYS CIRCLE MAGNET - AUSSIE ANIMALS","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137430","104","AHB-2596-999-OS","BOYS CIRCLE MAGNET - G'DAY AUSTRALIA","UV PRINT","UV","6","Y","UNSUPPORTED_ROUTING"
"130137430","106","AHG-2581-999-OS","GIRLS CIRCLE MAGNET - AUSSIE KOALA","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137430","108","AMM-0010-999-OS","MENS MAGNET - LUCKY COUNTRY","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137430","110","AHG-2525-999-OS","GIRLS CIRCLE MAGNET - AUSTRALIA","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137430","112","AHB-2519-999-OS","BOYS CIRCLE MAGNET - NO BAD DAYS","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137430","114","AHB-2534-999-OS","BOYS CIRCLE MAGNET - CHILLIN","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137431","23","AKB-0263-999-OS","BOYS PLUSH KEYRING - COMBI","UV PRINT","UV","2","Y","UNSUPPORTED_ROUTING"
"130137431","84","AHB-2585-999-OS","BOYS CIRCLE MAGNET - SURFING KOALA","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
"130137431","86","AHG-2580-999-OS","GIRLS CIRCLE MAGNET - AUSSIE BEACH FUN","UV PRINT","UV","4","Y","UNSUPPORTED_ROUTING"
